Open Time,BTCUSDT,ETHUSDT,BCHUSDT,XRPUSDT,EOSUSDT,LTCUSDT,TRXUSDT,ETCUSDT,LINKUSDT,XLMUSDT,ADAUSDT,XMRUSDT,DASHUSDT,ZECUSDT,XTZUSDT,BNBUSDT,ATOMUSDT,ONTUSDT,IOTAUSDT,BATUSDT,VETUSDT,NEOUSDT,QTUMUSDT,IOSTUSDT,THETAUSDT,ALGOUSDT,ZILUSDT,KNCUSDT,ZRXUSDT,COMPUSDT,DOGEUSDT,SXPUSDT,KAVAUSDT,BANDUSDT,RLCUSDT,MKRUSDT,SNXUSDT,DOTUSDT
2023-01-02 18:00:00+00:00,16718.3,1217.53,99.83,0.3507,0.884,74.57,0.05519,16.164,5.7,0.07366
2023-01-02 19:00:00+00:00,16730.5,1218.49,99.64,0.3512,0.888,74.93,0.05532,16.227,5.727,0.07391
2023-01-02 20:00:00+00:00,16722.8,1217.64,99.68,0.3534,0.887,75.18,0.05527,16.181,5.717,0.07387
2023-01-02 21:00:00+00:00,16751.9,1219.28,99.71,0.3529,0.889,75.38,0.05534,16.197,5.741,0.07416
2023-01-02 22:00:00+00:00,16694.6,1214.33,99.25,0.3482,0.883,74.78,0.05516,16.087,5.688,0.07369
2023-01-02 23:00:00+00:00,16666.0,1213.23,99.23,0.3479,0.882,74.69,0.05515,16.111,5.689,0.07373
2023-01-03 00:00:00+00:00,16689.1,1214.99,99.43,0.3457,0.884,75.0,0.05509,16.116,5.698,0.07363
2023-01-03 01:00:00+00:00,16670.5,1213.65,98.96,0.344,0.881,75.27,0.05503,16.054,5.668,0.07366
2023-01-03 02:00:00+00:00,16666.5,1213.55,98.92,0.3426,0.881,75.03,0.05519,16.034,5.665,0.07358
2023-01-03 03:00:00+00:00,16684.5,1215.19,99.06,0.3427,0.879,75.53,0.05526,16.062,5.677,0.07376
2023-01-03 04:00:00+00:00,16678.0,1212.89,98.95,0.3435,0.879,75.27,0.05525,16.025,5.65,0.0736
2023-01-03 05:00:00+00:00,16720.0,1217.33,99.38,0.3475,0.884,75.75,0.05536,16.123,5.694,0.07403
2023-01-03 06:00:00+00:00,16719.8,1216.3,99.46,0.349,0.883,75.95,0.05543,16.089,5.681,0.07388
2023-01-03 07:00:00+00:00,16723.1,1215.85,99.8,0.3488,0.883,75.94,0.05539,16.08,5.683,0.07409
2023-01-03 08:00:00+00:00,16710.0,1215.02,99.78,0.3463,0.88,75.53,0.05533,16.013,5.647,0.07385
2023-01-03 09:00:00+00:00,16732.9,1216.99,100.2,0.3471,0.884,75.81,0.05542,16.076,5.672,0.07413
2023-01-03 10:00:00+00:00,16718.3,1215.33,100.03,0.3457,0.882,75.61,0.0553,16.041,5.665,0.07398
2023-01-03 11:00:00+00:00,16714.2,1214.39,99.82,0.344,0.879,75.43,0.05527,15.998,5.659,0.0737
2023-01-03 12:00:00+00:00,16703.7,1214.74,99.62,0.3453,0.879,75.06,0.05531,15.978,5.656,0.07398
2023-01-03 13:00:00+00:00,16718.1,1215.85,99.57,0.3453,0.879,75.11,0.05529,15.977,5.686,0.07391
2023-01-03 14:00:00+00:00,16653.1,1209.83,99.62,0.343,0.873,74.62,0.05519,15.894,5.619,0.07373
2023-01-03 15:00:00+00:00,16670.8,1211.4,99.24,0.3431,0.873,74.67,0.0553,15.904,5.63,0.07345
2023-01-03 16:00:00+00:00,16617.3,1207.13,99.69,0.3416,0.869,74.52,0.05524,15.713,5.597,0.07278
2023-01-03 17:00:00+00:00,16626.0,1208.41,99.35,0.3426,0.871,75.55,0.05523,15.73,5.596,0.07324
2023-01-03 18:00:00+00:00,16637.7,1207.34,99.44,0.3431,0.87,75.05,0.05514,15.684,5.591,0.0736
2023-01-03 19:00:00+00:00,16637.7,1208.92,99.1,0.3451,0.872,75.09,0.05515,15.69,5.593,0.07326
2023-01-03 20:00:00+00:00,16656.1,1210.36,99.25,0.3454,0.873,75.15,0.05516,15.731,5.59,0.07343
2023-01-03 21:00:00+00:00,16658.8,1211.02,99.34,0.3447,0.876,75.27,0.05515,15.786,5.604,0.07363
2023-01-03 22:00:00+00:00,16670.1,1212.2,99.45,0.3439,0.878,75.26,0.05509,15.843,5.596,0.07359
2023-01-03 23:00:00+00:00,16667.2,1214.23,99.62,0.3434,0.88,75.53,0.05477,15.882,5.618,0.07358
2023-01-04 00:00:00+00:00,16655.6,1213.01,99.78,0.3431,0.877,75.64,0.05468,16.159,5.622,0.07341
2023-01-04 01:00:00+00:00,16696.1,1223.62,100.31,0.3459,0.885,76.37,0.05489,16.593,5.678,0.07348
2023-01-04 02:00:00+00:00,16729.0,1231.06,100.92,0.349,0.894,76.91,0.05513,16.958,5.748,0.07382
2023-01-04 03:00:00+00:00,16855.9,1250.33,102.32,0.3484,0.902,77.48,0.05539,17.633,5.787,0.0741
2023-01-04 04:00:00+00:00,16852.4,1250.25,101.53,0.3472,0.9,76.85,0.05544,17.633,5.784,0.07408
2023-01-04 05:00:00+00:00,16848.3,1247.99,101.72,0.349,0.901,76.62,0.05535,17.638,5.802,0.07441
2023-01-04 06:00:00+00:00,16872.9,1250.15,101.84,0.3483,0.901,77.11,0.05556,17.677,5.812,0.0744
2023-01-04 07:00:00+00:00,16862.5,1251.77,101.6,0.3495,0.902,76.64,0.05552,17.721,5.796,0.07426
2023-01-04 08:00:00+00:00,16857.1,1250.46,101.47,0.3492,0.899,76.35,0.05542,18.011,5.787,0.0742
2023-01-04 09:00:00+00:00,16838.9,1249.44,101.64,0.3503,0.899,76.23,0.05512,17.904,5.767,0.07408
2023-01-04 10:00:00+00:00,16838.0,1249.78,101.84,0.3489,0.9,76.33,0.05504,18.088,5.77,0.07405
2023-01-04 11:00:00+00:00,16826.8,1251.16,101.42,0.3486,0.899,76.14,0.0551,18.016,5.763,0.074
2023-01-04 12:00:00+00:00,16808.0,1250.66,101.29,0.3476,0.898,75.65,0.05498,18.075,5.759,0.07388
2023-01-04 13:00:00+00:00,16820.1,1253.18,101.57,0.349,0.902,76.24,0.05507,18.206,5.803,0.07416
2023-01-04 14:00:00+00:00,16821.0,1250.72,101.62,0.3478,0.9,75.86,0.05499,18.184,5.789,0.07403
2023-01-04 15:00:00+00:00,16846.5,1255.9,101.56,0.3474,0.903,76.17,0.05494,18.559,5.809,0.07422
2023-01-04 16:00:00+00:00,16850.7,1253.55,101.4,0.3473,0.903,75.78,0.05485,18.48,5.815,0.07391
2023-01-04 17:00:00+00:00,16885.4,1259.83,101.34,0.3466,0.906,75.8,0.055,18.871,5.797,0.07388
2023-01-04 18:00:00+00:00,16942.0,1261.56,101.71,0.3498,0.912,75.91,0.055,19.384,5.812,0.07403
2023-01-04 19:00:00+00:00,16835.9,1254.14,101.24,0.3464,0.905,75.2,0.05457,19.078,5.767,0.07337
2023-01-04 20:00:00+00:00,16801.2,1250.78,100.73,0.3447,0.899,74.71,0.05446,18.855,5.733,0.0728
2023-01-04 21:00:00+00:00,16819.4,1252.53,101.13,0.3453,0.903,74.89,0.05444,18.943,5.747,0.07302
2023-01-04 22:00:00+00:00,16818.7,1252.83,101.18,0.3464,0.907,74.98,0.05455,18.908,5.748,0.07322
2023-01-04 23:00:00+00:00,16842.1,1256.39,101.47,0.347,0.907,75.42,0.05472,19.181,5.805,0.07378
2023-01-05 00:00:00+00:00,16819.9,1253.6,102.15,0.3457,0.902,75.13,0.05459,18.989,5.761,0.07363
2023-01-05 01:00:00+00:00,16825.0,1253.69,102.35,0.345,0.905,75.35,0.05454,19.067,5.774,0.07367
2023-01-05 02:00:00+00:00,16827.9,1253.64,102.71,0.3454,0.905,75.67,0.05458,18.996,5.771,0.07386
2023-01-05 03:00:00+00:00,16819.0,1252.59,102.62,0.3456,0.904,75.72,0.0545,18.985,5.761,0.07365
2023-01-05 04:00:00+00:00,16829.1,1252.7,103.07,0.3471,0.907,76.01,0.05459,19.337,5.781,0.07394
2023-01-05 05:00:00+00:00,16836.1,1253.02,103.17,0.3476,0.909,75.81,0.05474,19.269,5.783,0.07403
2023-01-05 06:00:00+00:00,16810.5,1250.53,102.66,0.345,0.903,75.36,0.05439,19.072,5.754,0.07368
2023-01-05 07:00:00+00:00,16816.1,1250.91,102.66,0.3447,0.899,75.31,0.05485,19.096,5.761,0.07354
2023-01-05 08:00:00+00:00,16799.9,1250.63,102.27,0.344,0.897,75.13,0.05465,19.04,5.737,0.07345
2023-01-05 09:00:00+00:00,16800.6,1248.66,101.88,0.3398,0.895,74.75,0.05458,18.631,5.714,0.07275
2023-01-05 10:00:00+00:00,16816.4,1251.24,102.47,0.3421,0.898,75.08,0.05457,18.662,5.72,0.07312
2023-01-05 11:00:00+00:00,16827.0,1255.34,102.23,0.3416,0.899,75.02,0.05464,18.706,5.718,0.07338
2023-01-05 12:00:00+00:00,16813.6,1252.35,102.12,0.342,0.898,74.99,0.0545,18.444,5.703,0.07332
2023-01-05 13:00:00+00:00,16771.1,1246.58,100.99,0.3385,0.892,74.0,0.05438,18.368,5.673,0.0728
2023-01-05 14:00:00+00:00,16822.6,1248.03,101.34,0.3411,0.891,74.09,0.05421,18.531,5.706,0.073
2023-01-05 15:00:00+00:00,16836.6,1248.72,101.5,0.3397,0.893,74.36,0.05384,18.633,5.715,0.07307
2023-01-05 16:00:00+00:00,16833.0,1248.22,101.3,0.3398,0.891,74.2,0.05366,18.487,5.73,0.07322
2023-01-05 17:00:00+00:00,16806.8,1246.79,101.22,0.3378,0.891,73.77,0.05351,18.41,5.718,0.07291
2023-01-05 18:00:00+00:00,16837.0,1250.8,101.61,0.3397,0.894,74.29,0.05365,18.59,5.756,0.07309
2023-01-05 19:00:00+00:00,16856.4,1253.22,101.89,0.341,0.894,74.79,0.05385,18.657,5.752,0.07308
2023-01-05 20:00:00+00:00,16852.8,1253.44,101.7,0.3412,0.894,74.67,0.05379,18.593,5.746,0.07305
2023-01-05 21:00:00+00:00,16840.0,1251.96,101.44,0.3411,0.893,74.57,0.05352,18.492,5.731,0.07304
2023-01-05 22:00:00+00:00,16829.9,1250.37,101.03,0.3393,0.891,74.37,0.05346,18.285,5.65,0.07286
2023-01-05 23:00:00+00:00,16823.8,1251.08,101.15,0.3377,0.891,74.21,0.05366,18.223,5.657,0.07289
2023-01-06 00:00:00+00:00,16852.1,1255.16,101.47,0.3402,0.896,74.8,0.05377,18.56,5.667,0.07328
2023-01-06 01:00:00+00:00,16818.1,1250.81,101.1,0.337,0.895,74.91,0.05337,18.431,5.644,0.07282
2023-01-06 02:00:00+00:00,16828.8,1251.65,100.94,0.3385,0.894,74.68,0.05264,18.417,5.652,0.07274
2023-01-06 03:00:00+00:00,16825.1,1250.56,100.6,0.339,0.893,74.22,0.0514,18.276,5.63,0.0727
2023-01-06 04:00:00+00:00,16814.3,1250.73,100.48,0.3362,0.891,74.28,0.05054,18.151,5.62,0.07242
2023-01-06 05:00:00+00:00,16801.4,1249.01,100.28,0.3362,0.889,73.97,0.05068,18.277,5.602,0.07263
2023-01-06 06:00:00+00:00,16779.1,1247.51,99.91,0.3333,0.884,72.95,0.05048,18.12,5.611,0.07204
2023-01-06 07:00:00+00:00,16785.6,1247.45,100.06,0.3349,0.885,73.26,0.0508,18.161,5.617,0.07235
2023-01-06 08:00:00+00:00,16792.8,1249.0,100.02,0.3357,0.885,73.3,0.05058,18.213,5.623,0.07239
2023-01-06 09:00:00+00:00,16781.2,1247.96,99.48,0.3357,0.875,73.37,0.05045,18.195,5.621,0.07242
2023-01-06 10:00:00+00:00,16760.2,1245.27,99.14,0.3353,0.873,72.97,0.05025,18.062,5.599,0.07235
2023-01-06 11:00:00+00:00,16731.4,1243.2,98.31,0.3344,0.874,73.72,0.05049,18.145,5.603,0.07236
2023-01-06 12:00:00+00:00,16724.4,1243.75,98.44,0.3347,0.873,73.68,0.05028,18.125,5.594,0.07212
2023-01-06 13:00:00+00:00,16766.9,1250.35,99.1,0.3364,0.877,74.5,0.05044,18.195,5.597,0.0729
2023-01-06 14:00:00+00:00,16742.9,1247.72,99.06,0.3359,0.876,74.28,0.05064,18.165,5.614,0.07405
2023-01-06 15:00:00+00:00,16834.2,1262.48,99.62,0.3378,0.883,75.18,0.05214,18.534,5.65,0.07416
2023-01-06 16:00:00+00:00,16820.6,1263.76,99.76,0.337,0.883,75.48,0.05171,18.648,5.662,0.07384
2023-01-06 17:00:00+00:00,16814.9,1263.19,100.03,0.3372,0.885,75.44,0.05179,19.17,5.652,0.07355
2023-01-06 18:00:00+00:00,16841.5,1266.07,101.38,0.3399,0.889,75.66,0.05203,19.698,5.671,0.07387
2023-01-06 19:00:00+00:00,16932.6,1272.76,101.73,0.3417,0.894,75.85,0.05358,19.746,5.711,0.07431
2023-01-06 20:00:00+00:00,16888.7,1265.34,101.19,0.3403,0.891,75.38,0.05296,19.44,5.674,0.07417
2023-01-06 21:00:00+00:00,16922.9,1265.5,100.97,0.3414,0.89,75.49,0.05191,19.48,5.685,0.07448
2023-01-06 22:00:00+00:00,16948.8,1268.93,101.16,0.3456,0.896,75.93,0.05258,20.253,5.713,0.07499
2023-01-06 23:00:00+00:00,16943.8,1268.54,101.6,0.344,0.895,75.89,0.05244,20.415,5.71,0.07495
2023-01-07 00:00:00+00:00,16970.0,1270.23,101.94,0.3443,0.897,76.37,0.05272,20.273,5.731,0.07521
2023-01-07 01:00:00+00:00,16941.1,1267.99,101.88,0.3445,0.896,76.06,0.05228,20.315,5.796,0.0752
2023-01-07 02:00:00+00:00,16935.0,1266.02,101.55,0.3433,0.894,75.88,0.0519,20.18,5.762,0.07459
2023-01-07 03:00:00+00:00,16944.4,1266.05,101.63,0.3425,0.895,76.11,0.05218,20.234,5.765,0.07467
2023-01-07 04:00:00+00:00,16930.0,1264.17,101.59,0.3428,0.893,75.67,0.05188,20.113,5.783,0.0746
2023-01-07 05:00:00+00:00,16926.9,1263.78,101.4,0.3426,0.893,75.91,0.05215,20.057,5.749,0.07486
2023-01-07 06:00:00+00:00,16925.1,1264.3,101.57,0.3417,0.894,75.76,0.05218,20.168,5.753,0.07557
2023-01-07 07:00:00+00:00,16939.8,1266.0,101.69,0.3424,0.897,76.02,0.0524,20.211,5.774,0.07537
2023-01-07 08:00:00+00:00,16922.2,1264.33,101.62,0.3419,0.897,76.17,0.05196,20.09,5.749,0.07476
2023-01-07 09:00:00+00:00,16924.1,1264.66,101.87,0.3425,0.898,76.24,0.05203,20.176,5.762,0.07505
2023-01-07 10:00:00+00:00,16917.1,1263.39,101.82,0.3429,0.898,76.14,0.05149,20.169,5.768,0.07489
2023-01-07 11:00:00+00:00,16912.3,1263.12,101.49,0.3425,0.897,75.79,0.05163,20.182,5.762,0.07488
2023-01-07 12:00:00+00:00,16912.6,1263.0,101.59,0.3426,0.893,75.91,0.05159,20.212,5.764,0.07524
2023-01-07 13:00:00+00:00,16911.9,1262.31,101.66,0.3432,0.896,75.76,0.05179,20.211,5.774,0.07513
2023-01-07 14:00:00+00:00,16931.7,1264.68,101.69,0.3446,0.894,75.81,0.05181,20.186,5.794,0.07549
2023-01-07 15:00:00+00:00,16934.5,1264.5,101.87,0.3446,0.895,75.91,0.05179,20.159,5.814,0.07569
2023-01-07 16:00:00+00:00,16916.4,1262.19,101.6,0.3433,0.891,75.76,0.0517,20.053,5.792,0.07538
2023-01-07 17:00:00+00:00,16923.2,1261.82,101.65,0.3431,0.891,76.02,0.05152,20.07,5.783,0.07519
2023-01-07 18:00:00+00:00,16932.2,1263.45,101.89,0.3453,0.89,76.26,0.05164,20.017,5.788,0.07556
2023-01-07 19:00:00+00:00,16937.3,1264.81,101.94,0.3448,0.891,76.4,0.05167,20.065,5.799,0.0756
2023-01-07 20:00:00+00:00,16939.3,1263.62,101.8,0.3444,0.884,76.41,0.05155,19.89,5.784,0.07553
2023-01-07 21:00:00+00:00,16931.5,1264.01,101.58,0.3435,0.887,76.42,0.05154,19.936,5.778,0.0757
2023-01-07 22:00:00+00:00,16930.4,1262.37,101.37,0.3436,0.884,76.2,0.0516,19.967,5.802,0.07549
2023-01-07 23:00:00+00:00,16936.5,1263.65,101.44,0.3441,0.889,76.36,0.05199,20.014,5.827,0.07561
2023-01-08 00:00:00+00:00,16919.4,1260.71,100.98,0.3406,0.883,75.44,0.05143,19.725,5.782,0.07514
2023-01-08 01:00:00+00:00,16924.8,1261.73,101.16,0.3402,0.884,75.56,0.05146,19.68,5.798,0.07543
2023-01-08 02:00:00+00:00,16925.4,1261.25,101.4,0.3406,0.883,75.61,0.05145,19.711,5.786,0.07503
2023-01-08 03:00:00+00:00,16939.0,1262.36,101.7,0.3412,0.885,75.72,0.05153,19.75,5.819,0.07545
2023-01-08 04:00:00+00:00,16930.8,1261.64,101.52,0.3399,0.883,75.49,0.05171,19.727,5.819,0.07528
2023-01-08 05:00:00+00:00,16937.2,1263.41,101.72,0.3406,0.886,75.7,0.05189,19.802,5.864,0.07536
2023-01-08 06:00:00+00:00,16945.8,1263.79,101.74,0.3407,0.886,75.87,0.05185,19.817,5.839,0.07515
2023-01-08 07:00:00+00:00,16945.5,1262.84,101.65,0.34,0.887,75.77,0.0518,19.731,5.828,0.07526
2023-01-08 08:00:00+00:00,16938.8,1262.58,102.0,0.3399,0.887,76.0,0.0521,19.789,5.836,0.07512
2023-01-08 09:00:00+00:00,16927.4,1262.58,101.97,0.34,0.889,76.13,0.05218,20.034,5.829,0.07537
2023-01-08 10:00:00+00:00,16930.8,1262.35,101.79,0.3399,0.886,76.17,0.0522,19.909,5.809,0.07525
2023-01-08 11:00:00+00:00,16918.6,1260.83,101.71,0.3386,0.886,76.07,0.05208,19.899,5.783,0.07522
2023-01-08 12:00:00+00:00,16915.3,1261.53,101.74,0.3391,0.885,75.95,0.05224,20.01,5.783,0.07524
2023-01-08 13:00:00+00:00,16924.1,1262.9,101.81,0.3391,0.885,75.91,0.0525,20.004,5.788,0.07512
2023-01-08 14:00:00+00:00,16945.6,1265.78,102.35,0.3409,0.891,76.37,0.05278,20.311,5.836,0.07537
2023-01-08 15:00:00+00:00,16991.0,1274.01,102.58,0.3428,0.895,76.69,0.05287,20.262,5.849,0.07564
2023-01-08 16:00:00+00:00,16930.1,1263.46,101.79,0.34,0.89,75.69,0.05251,19.772,5.805,0.07553
2023-01-08 17:00:00+00:00,16919.9,1264.03,101.8,0.3392,0.888,75.75,0.0524,19.825,5.791,0.07561
2023-01-08 18:00:00+00:00,16922.1,1264.99,101.9,0.3396,0.889,75.87,0.05252,19.891,5.815,0.07534
2023-01-08 19:00:00+00:00,16920.3,1264.4,101.94,0.3399,0.89,75.84,0.0527,19.817,5.824,0.07551
2023-01-08 20:00:00+00:00,16959.4,1269.89,102.45,0.3412,0.896,76.4,0.05334,20.111,5.86,0.07652
2023-01-08 21:00:00+00:00,16949.2,1269.19,102.17,0.3405,0.896,76.42,0.05307,20.02,5.828,0.0764
2023-01-08 22:00:00+00:00,16956.8,1269.12,102.49,0.3418,0.898,76.5,0.0532,20.024,5.855,0.07667
2023-01-08 23:00:00+00:00,17124.7,1289.65,103.63,0.3451,0.911,78.7,0.05439,20.395,5.962,0.07722
2023-01-09 00:00:00+00:00,17178.9,1294.62,105.43,0.3468,0.924,81.33,0.05439,21.377,6.026,0.07799
2023-01-09 01:00:00+00:00,17167.0,1293.21,105.43,0.3502,0.932,81.63,0.05479,21.143,6.085,0.07859
2023-01-09 02:00:00+00:00,17182.9,1306.18,105.09,0.3505,0.931,81.8,0.05558,21.33,6.08,0.0788
2023-01-09 03:00:00+00:00,17188.1,1309.7,105.68,0.3514,0.937,82.04,0.05565,21.3,6.09,0.07944
2023-01-09 04:00:00+00:00,17216.1,1310.0,105.82,0.3517,0.939,81.74,0.05543,21.349,6.119,0.07957
2023-01-09 05:00:00+00:00,17195.0,1307.39,105.7,0.3516,0.937,81.8,0.05513,21.315,6.111,0.07987
2023-01-09 06:00:00+00:00,17180.9,1308.3,105.38,0.3482,0.932,82.31,0.05493,21.157,6.08,0.07947
2023-01-09 07:00:00+00:00,17189.7,1311.41,105.98,0.3489,0.934,82.35,0.05492,21.216,6.123,0.07983
2023-01-09 08:00:00+00:00,17182.7,1309.55,105.97,0.3495,0.933,81.77,0.0549,21.106,6.142,0.07975
2023-01-09 09:00:00+00:00,17230.1,1317.05,106.65,0.3498,0.939,82.4,0.05519,21.274,6.185,0.08008
2023-01-09 10:00:00+00:00,17255.4,1322.23,106.6,0.3514,0.94,82.2,0.0552,21.287,6.182,0.07988
2023-01-09 11:00:00+00:00,17232.2,1318.16,106.26,0.3503,0.938,81.76,0.05488,21.12,6.154,0.07942
2023-01-09 12:00:00+00:00,17242.6,1319.68,106.8,0.3529,0.941,82.12,0.0552,21.124,6.172,0.07981
2023-01-09 13:00:00+00:00,17218.6,1319.52,106.22,0.3488,0.931,81.73,0.0548,20.78,6.132,0.07914
2023-01-09 14:00:00+00:00,17255.2,1325.82,107.03,0.3532,0.94,82.18,0.05503,20.974,6.178,0.07979
2023-01-09 15:00:00+00:00,17260.4,1335.56,107.01,0.3552,0.941,82.89,0.05505,20.988,6.203,0.08016
2023-01-09 16:00:00+00:00,17318.4,1337.66,106.92,0.3552,0.946,82.95,0.05528,20.858,6.199,0.08026
2023-01-09 17:00:00+00:00,17348.9,1341.43,107.24,0.3553,0.945,82.75,0.05529,20.939,6.22,0.08042
2023-01-09 18:00:00+00:00,17341.3,1335.27,106.48,0.354,0.94,82.01,0.05487,20.777,6.162,0.07979
2023-01-09 19:00:00+00:00,17285.7,1329.99,106.31,0.3553,0.934,81.54,0.05475,20.364,6.101,0.07949
2023-01-09 20:00:00+00:00,17212.9,1321.74,105.81,0.3501,0.93,81.23,0.05447,20.206,6.072,0.0789
2023-01-09 21:00:00+00:00,17172.5,1318.87,106.22,0.3474,0.93,81.19,0.05445,20.043,6.097,0.07908
2023-01-09 22:00:00+00:00,17198.0,1321.27,107.02,0.3497,0.939,81.63,0.05457,20.171,6.055,0.07936
2023-01-09 23:00:00+00:00,17169.7,1320.32,106.71,0.3486,0.934,81.66,0.05456,20.1,6.063,0.0793
